"","Borough","XCoord","YCoord"
"5683","BK",989986,181017
"5684","BK",1006368,176112
"5685","BK",1002845,161285
"5686","BK",998306,158167
"5687","BK",981523,164008
"5688","BK",1008363,171912
"5689","BK",996201,206977
"5690","BK",999480,191344
"5691","BK",1018303,184844
"5692","BK",986434,155605
"5693","BK",1005334,166452
"5694","BK",1013078,170642
"5695","BK",1019362,186073
"5696","BK",994993,188501
"5697","BK",991719,167542
"5698","BK",1003796,176402
"5699","BK",1004871,183402
"5700","BK",986713,189982
"5701","BK",999884,181787
"5702","BK",991345,184953
"5703","BK",1011391,180335
"5704","BK",1014898,172996
"5705","BK",992164,188960
"5706","BK",993421,168913
"5707","BK",1011747,172408
"5708","BK",997613,205087
"5709","BK",1003999,165852
"5710","BK",1008509,187697
"5711","BK",975206,171173
"5712","BK",984844,172995
"5713","BK",996065,159929
"5714","BK",1005964,166126
"5715","BK",1020796,183773
"5716","BK",992335,186769
"5717","BK",996837,155619
"5718","BK",1004300,173449
"5719","BK",998036,173395
"5720","BK",984673,170471
"5721","BK",1016103,184578
"5722","BK",1006900,196514
"5723","BK",980574,163639
"5724","BK",989930,188138
"5725","BK",983880,158267
"5726","BK",987904,172563
"5727","BK",1006564,194777
"5728","BK",990453,172883
"5729","BK",982507,162438
"5730","BK",1001017,162785
"5731","BK",999477,176704
"5732","BK",1001999,191079
"5733","BK",993848,192157
"5734","BK",988127,159562
"5735","BK",988186,166693
"5736","BK",990011,170359
"5737","BK",989790,187180
"5738","BK",1000702,202114
"5739","BK",1010890,185763
"5740","BK",997116,203905
"5741","BK",985769,158016
"5742","BK",997909,173005
"5743","BK",999551,174563
"5744","BK",991276,193013
"5745","BK",994802,149948
"5746","BK",1002736,182441
"5747","BK",973947,165102
"5748","BK",988007,168161
"5749","BK",1009718,187722
"5750","BK",1001066,166062
"5751","BK",1013759,174993
"5752","BK",1010462,187645
"5753","BK",1002694,180612
"5754","BK",1000923,199295
"5755","BK",984645,166102
"5756","BK",1002841,176781
"5757","BK",995191,177832
"5758","BK",984008,170465
"5759","BK",996893,182191
"5760","BK",993730,192262
"5761","BK",984096,163202
"5762","BK",1021343,187057
"5763","BK",997926,186269
"5764","BK",999191,178862
"5765","BK",974887,171656
"5766","BK",1005574,169878
"5767","BK",1005960,153061
"5768","BK",987355,160716
"5769","BK",978736,170507
"5770","BK",988884,169791
"5771","BK",986613,171260
"5772","BK",1009485,189818
"5773","BK",1002124,193380
"5774","BK",1015576,182848
"5775","BK",1009058,183464
"5776","BK",1010260,175029
"5777","BK",990662,156857
"5778","BK",1001997,177455
"5779","BK",995774,199230
"5780","BK",998791,173992
"5781","BK",985958,179931
"5782","BK",1011187,168211
"5783","BK",1010196,171764
"5784","BK",988077,165908
"5785","BK",1013508,181153
"5786","BK",1007392,188452
"5787","BK",983063,165698
"5788","BK",985009,162907
"5789","BK",980999,175507
"5790","BK",980660,173985
"5791","BK",1000603,179813
"5792","BK",1007620,184829
"5793","BK",982746,170084
"5794","BK",996892,185519
"5795","BK",989574,160678
"5796","BK",999342,182802
"5797","BK",1003098,191895
"5798","BK",1011864,169400
"5799","BK",985047,173163
"5800","BK",1000665,185904
"5801","BK",994523,163337
"5802","BK",997705,188619
"5803","BK",994946,188909
"5804","BK",994006,168789
"5805","BK",974683,164327
"5806","BK",1008091,193622
"5807","BK",1003211,191640
"5808","BK",981945,163589
"5809","BK",990338,169419
"5810","BK",979458,174736
"5811","BK",1003149,192056
"5812","BK",981175,173897
"5813","BK",1001997,153084
"5814","BK",1006458,184231
"5815","BK",1004662,190494
"5816","BK",1019002,184661
"5817","BK",1001710,187756
"5818","BK",994050,199548
"5819","BK",998598,202822
"5820","BK",998685,200666
"5821","BK",976974,170104
"5822","BK",1003491,187753
"5823","BK",1013702,170386
"5824","BK",983456,168422
"5825","BK",986002,171873
"5826","BK",1019621,189118
"5827","BK",1007689,165974
"5828","BK",981320,161158
"5829","BK",1001131,188046
"5830","BK",1007664,172149
"5831","BK",1018219,181638
"5832","BK",999259,176189
"5833","BK",1016541,181837
"5834","BK",977510,166198
"5835","BK",999717,179814
"5836","BK",993384,150499
"5837","BK",1001265,204307
"5838","BK",1011412,163664
"5839","BK",989392,178822
"5840","BK",991557,192996
"5841","BK",986254,160796
"5842","BK",1009140,175039
"5843","BK",994287,185845
"5844","BK",996393,193716
"5845","BK",995999,196452
"5846","BK",995648,158984
"5847","BK",997280,157494
"5848","BK",983501,172527
"5849","BK",997341,156894
"5850","BK",1020768,186160
"5851","BK",989824,169177
"5852","BK",997688,188070
"5853","BK",987278,168550
"5854","BK",1015869,182915
"5855","BK",980202,166677
"5856","BK",991220,167476
"5857","BK",983901,170223
"5858","BK",1020765,183933
"5859","BK",984011,187302
"5860","BK",1004873,162139
"5861","BK",1019342,184949
"5862","BK",990709,168895
"5863","BK",988031,188807
"5864","BK",1003125,163203
"5865","BK",990957,186925
"5866","BK",1009380,160707
"5867","BK",1014080,187487
"5868","BK",1003004,179174
"5869","BK",976095,167250
"5870","BK",999684,166933
"5871","BK",999917,185957
"5872","BK",999873,157274
"5873","BK",983111,168841
"5874","BK",1008662,179100
"5875","BK",1015793,182981
"5876","BK",1010913,168454
"5877","BK",996151,161945
"5878","BK",1003922,162611
"5879","BK",1012813,184832
"5880","BK",992465,168241
"5881","BK",1001235,187958
"5882","BK",997340,172781
"5883","BK",987757,181630
"5884","BK",990597,190048
"5885","BK",988455,163926
"5886","BK",985464,191186
"5887","BK",983724,178331
"5888","BK",1000439,167499
"5889","BK",1009888,187746
"5890","BK",997523,172993
"5891","BK",1007136,164818
"5892","BK",994888,157759
"5893","BK",1012213,168882
"5894","BK",999185,188467
"5895","BK",996324,183766
"5896","BK",1002730,172753
"5897","BK",989475,173292
"5898","BK",1008014,173098
"5899","BK",1000065,190239
"5900","BK",978085,168064
"5901","BK",1012541,179876
"5902","BK",995575,189944
"5903","BK",1004629,172615
"5904","BK",1003010,157815
"5905","BK",979266,164804
"5906","BK",993748,192007
"5907","BK",998221,185027
"5908","BK",987790,166673
"5909","BK",980926,172608
"5910","BK",1001324,176960
"5911","BK",995261,169338
"5912","BK",987400,165246
"5913","BK",979133,170329
"5914","BK",990270,172678
"5915","BK",988100,161704
"5916","BK",984961,187412
"5917","BK",1004377,177833
"5918","BK",985958,155206
"5919","BK",1009670,193281
"5920","BK",1013908,186047
"5921","BK",976381,170892
"5922","BK",997614,176752
"5923","BK",977592,176416
"5924","BK",979689,173758
"5925","BK",997611,190767
"5926","BK",1006939,188549
"5927","BK",1000388,183572
"5928","BK",1001943,175768
"5929","BK",991172,189177
"5930","BK",1003691,164246
"5931","BK",992065,163565
"5932","BK",980728,171604
"5933","BK",1000325,187105
"5934","BK",1009440,178765
"5935","BK",988120,191399
"5936","BK",990946,172005
"5937","BK",1005690,176057
"5938","BK",1005440,174682
"5939","BK",1013069,170852
"5940","BK",994635,166272
"5941","BK",974609,172166
"5942","BK",986212,161822
"5943","BK",986056,182397
"5944","BK",1008703,159288
"5945","BK",1003991,176944
"5946","BK",1009060,185984
"5947","BK",1018994,181573
"5948","BK",1020111,184568
"5949","BK",1003817,180782
"5950","BK",985829,190394
"5951","BK",987456,170260
"5952","BK",990946,158213
"5953","BK",990187,170468
"5954","BK",996202,171557
"5955","BK",985659,193519
"5956","BK",1002731,191735
"5957","BK",982525,176876
"5958","BK",985094,173126
"5959","BK",974049,164841
"5960","BK",997164,162365
"5961","BK",989846,181723
"5962","BK",980434,166072
"5963","BK",983208,172632
"5964","BK",1000626,177597
"5965","BK",979032,165655
"5966","BK",991564,160960
"5967","BK",1001111,181556
"5968","BK",1020391,185628
"5969","BK",1007080,188298
"5970","BK",1006253,191144
"5971","BK",987693,181228
"5972","BK",1008938,165618
"5973","BK",997685,159522
"5974","BK",1012709,173932
"5975","BK",989554,164051
"5976","BK",992091,160287
"5977","BK",1001537,193198
"5978","BK",1006498,192778
"5979","BK",984096,175581
"5980","BK",1005911,163336
"5981","BK",988631,179427
"5982","BK",1014979,169075
"5983","BK",1013853,173584
"5984","BK",1015245,175690
"5985","BK",1005130,169840
"5986","BK",996044,195072
"5987","BK",990184,161971
"5988","BK",1002441,187973
"5989","BK",977199,167309
"5990","BK",1004623,169974
"5991","BK",998235,182884
"5992","BK",982112,158048
"5993","BK",990498,157345
"5994","BK",998485,182083
"5995","BK",980054,166040
"5996","BK",1020861,188158
"5997","BK",999054,182980
"5998","BK",996687,154333
"5999","BK",994424,160889
"6000","BK",984418,172668
"6001","BK",1008348,178826
"6002","BK",995499,167691
"6003","BK",996226,191296
"6004","BK",998119,174099
"6005","BK",999465,158260
"6006","BK",1003725,192409
"6007","BK",1005763,162131
"6008","BK",999526,188791
"6009","BK",1006658,184741
"6010","BK",993539,172726
"6011","BK",982072,172997
"6012","BK",1002405,162600
"6013","BK",997621,183180
"6014","BK",1016292,183540
"6015","BK",987891,171707
"6016","BK",1004499,189235
"6017","BK",1020593,185700
"6018","BK",989476,169426
"6019","BK",998263,198552
"6020","BK",1002516,187882
"6021","BK",1002793,184761
"6022","BK",1020808,180139
"6023","BK",990679,174947
"6024","BK",991330,157331
"6025","BK",999644,165680
"6026","BK",993497,157301
"6027","BK",999924,168075
"6028","BK",1014496,188512
"6029","BK",983994,188044
"6030","BK",1016026,171666
"6031","BK",1001844,175720
"6032","BK",1019922,189221
"6033","BK",984216,158600
"6034","BK",985521,192327
"6035","BK",982604,172445
"6036","BK",1000538,163751
"6037","BK",982853,188625
"6038","BK",1009293,185182
"6039","BK",999030,182360
"6040","BK",995516,206014
"6041","BK",1014742,183637
"6042","BK",1006479,175208
"6043","BK",1002356,193544
"6044","BK",1009021,182784
"6045","BK",1003085,165237
"6046","BK",1003755,189688
"6047","BK",996878,180306
"6048","BK",1009394,183439
"6049","BK",986006,165865
"6050","BK",1005292,171111
"6051","BK",990196,163210
"6052","BK",988905,149031
"6053","BK",1001004,183584
"6054","BK",987376,159368
"6055","BK",1017122,183634
"6056","BK",989690,158899
"6057","BK",999687,167822
"6058","BK",998150,180515
"6059","BK",988282,154453
"6060","BK",996217,169656
"6061","BK",982831,161184
"6062","BK",982152,165756
"6063","BK",1000079,165194
"6064","BK",997839,175475
"6065","BK",1008596,194518
"6066","BK",1008426,161111
"6067","BK",1010202,165737
"6068","BK",985517,189715
"6069","BK",997825,207076
"6070","BK",989188,160614
"6071","BK",994055,198640
"6072","BK",1006722,192229
"6073","BK",978240,167609
"6074","BK",993257,185620
"6075","BK",985258,161713
"6076","BK",1012067,171636
"6077","BK",990007,165248
"6078","BK",1007752,170534
"6079","BK",1012453,171373
"6080","BK",1007926,194755
"6081","BK",995048,206971
"6082","BK",989935,178702
"6083","BK",1013618,172708
"6084","BK",1009135,174801
"6085","BK",1003709,169384
"6086","BK",998303,193524
"6087","BK",1001053,184187
"6088","BK",999912,181785
"6089","BK",988372,157869
"6090","BK",988495,183505
"6091","BK",980377,169129
"6092","BK",986748,190067
"6093","BK",1016557,179649
"6094","BK",990078,182190
"6095","BK",996391,174080
"6096","BK",1008721,172541
"6097","BK",985603,174723
"6098","BK",1001609,161290
"6099","BK",1008942,163257
"6100","BK",989361,178716
"6101","BK",1003609,180779
"6102","BK",986559,185757
"6103","BK",983835,167075
"6104","BK",992884,170893
"6105","BK",988728,165036
"6106","BK",983045,164131
"6107","BK",987007,173069
"6108","BK",1014934,184001
"6109","BK",999806,157012
"6110","BK",977003,162991
"6111","BK",995560,158063
"6112","BK",993912,173080
"6113","BK",1013724,170505
"6114","BK",1001780,158972
"6115","BK",1007121,194916
"6116","BK",999746,150609
"6117","BK",1008285,175925
"6118","BK",1020753,184108
"6119","BK",995451,195433
"6120","BK",1016403,184319
"6121","BK",1008927,164769
"6122","BK",1007781,167507
"6123","BK",1013217,187516
"6124","BK",1013273,174475
"6125","BK",979628,171943
"6126","BK",981025,164912
"6127","BK",1015841,180884
"6128","BK",1015944,172751
"6129","BK",984121,175691
"6130","BK",1014530,187635
"6131","BK",1020052,184901
"6132","BK",1000556,182066
"6133","BK",1004715,170333
"6134","BK",1000201,196068
"6135","BK",992099,188532
"6136","BK",995330,167508
"6137","BK",976330,163802
"6138","BK",974998,170552
"6139","BK",1006915,180616
"6140","BK",981561,186397
"6141","BK",1006076,180224
"6142","BK",990492,173606
"6143","BK",1005213,153329
"6144","BK",1000776,182365
"6145","BK",1002021,158981
"6146","BK",985395,194868
"6147","BK",988097,153169
"6148","BK",991006,163456
"6149","BK",999024,150181
"6150","BK",1011542,168315
"6151","BK",998330,159811
"6152","BK",991850,190792
"6153","BK",985109,167854
"6154","BK",1009558,191391
"6155","BK",999829,191398
"6156","BK",1004568,170189
"6157","BK",1005805,194194
"6158","BK",1005463,171005
"6159","BK",995723,175659
"6160","BK",993596,191406
"6161","BK",1010402,191481
"6162","BK",992058,164049
"6163","BK",999280,178870
"6164","BK",982307,173476
"6165","BK",998930,175495
"6166","BK",1008215,184740
"6167","BK",989668,183677
"6168","BK",989311,158239
"6169","BK",1001474,199012
"6170","BK",975593,163969
"6171","BK",994592,202445
"6172","BK",1004506,194093
"6173","BK",988437,174156
"6174","BK",985742,167761
"6175","BK",997931,162557
"6176","BK",982442,172240
"6177","BK",1000259,176955
"6178","BK",997093,170179
"6179","BK",1013683,188305
"6180","BK",1010614,160956
"6181","BK",989507,185573
"6182","BK",1005081,179693
"6183","BK",976051,168533
"6184","BK",1009470,184884
"6185","BK",1008451,169956
"6186","BK",999689,167176
"6187","BK",1005440,165663
"6188","BK",1007962,182665
"6189","BK",1016736,184900
"6190","BK",985249,191702
"6191","BK",998648,203590
"6192","BK",1013990,180769
"6193","BK",995854,151859
"6194","BK",999337,159140
"6195","BK",1006592,195249
"6196","BK",1017803,188892
"6197","BK",1018388,188920
"6198","BK",1005831,192485
"6199","BK",998056,170377
"6200","BK",994271,154338
"6201","BK",998651,154682
"6202","BK",998106,175909
"6203","BK",987852,163625
"6204","BK",984174,156205
"6205","BK",994232,155366
"6206","BK",1006100,181975
"6207","BK",995385,166545
"6208","BK",1014242,173182
"6209","BK",999417,167963
"6210","BK",992146,188799
"6211","BK",996000,189347
"6212","BK",989938,157145
"6213","BK",996996,149193
"6214","BK",1005387,165548
"6215","BK",995092,159546
"6216","BK",997276,194700
"6217","BK",990547,179244
"6218","BK",1023656,182685
"6219","BK",1021885,181693
"6220","BK",1005450,175869
"6221","BK",989943,177125
"6222","BK",988979,183813
"6223","BK",1003242,172233
"6224","BK",1015650,180870
"6225","BK",991965,155915
"6226","BK",985377,163662
"6227","BK",984817,191201
"6228","BK",990931,170109
"6229","BK",990786,187119
"6230","BK",985888,166624
"6231","BK",1001566,167330
"6232","BK",1006729,184563
"6233","BK",982326,165033
"6234","BK",1010182,191187
"6235","BK",994451,173160
"6236","BK",1004747,166770
"6237","BK",1001406,177705
"6238","BK",997704,198475
"6239","BK",994858,168275
"6240","BK",1021975,185938
"6241","BK",1016212,172125
"6242","BK",998774,175429
"6243","BK",997055,179363
"6244","BK",974775,167662
"6245","BK",1008058,191991
"6246","BK",1007535,195054
"6247","BK",986294,156761
"6248","BK",1006725,190537
"6249","BK",1001525,176416
"6250","BK",1005686,176096
"6251","BK",1014929,186671
"6252","BK",995939,188088
"6253","BK",990644,186085
"6254","BK",1007940,171573
"6255","BK",1002156,171939
"6256","BK",974337,163570
"6257","BK",1005031,194895
"6258","BK",1006344,168086
"6259","BK",1018295,179934
"6260","BK",976028,169124
"6261","BK",1003313,161969
"6262","BK",989764,167895
"6263","BK",994879,173805
"6264","BK",1010934,173767
"6265","BK",977189,162956
"6266","BK",984720,170564
"6267","BK",985024,171216
"6268","BK",990122,161709
"6269","BK",979481,172238
"6270","BK",996948,189342
"6271","BK",1006489,165092
"6272","BK",985003,169216
"6273","BK",1014276,187812
"6274","BK",987588,168624
"6275","BK",975741,171329
"6276","BK",1004974,198793
"6277","BK",978497,172829
"6278","BK",986709,171850
"6279","BK",989142,189573
"6280","BK",982419,159483
"6281","BK",1001050,173683
"6282","BK",989808,183099
"6283","BK",981805,165448
"6284","BK",977101,169354
"6285","BK",988252,173067
"6286","BK",995294,186589
"6287","BK",996187,183985
"6288","BK",1004448,168440
"6289","BK",1006728,189604
"6290","BK",1005864,191673
"6291","BK",1015901,171386
"6292","BK",1014941,182623
"6293","BK",1003266,162983
"6294","BK",993016,192364
"6295","BK",981068,185578
"6296","BK",987876,173887
"6297","BK",998846,167294
"6298","BK",1000862,172779
"6299","BK",1004999,193990
"6300","BK",1003739,184976
"6301","BK",1016936,184593
"6302","BK",992542,156641
"6303","BK",990994,187281
"6304","BK",989663,165317
"6305","BK",1003443,160400
"6306","BK",980854,160786
"6307","BK",986684,172664
"6308","BK",1013359,183461
"6309","BK",1002484,191265
"6310","BK",1013142,171634
"6311","BK",1006118,169626
"6312","BK",996357,205948
"6313","BK",998774,186312
"6314","BK",982457,148988
"6315","BK",1008538,170013
"6316","BK",1001129,164594
"6317","BK",1005176,153154
"6318","BK",1011110,172267
"6319","BK",981552,175272
"6320","BK",978371,175265
"6321","BK",1004449,160788
"6322","BK",1007426,181247
"6323","BK",1003024,192037
"6324","BK",1000350,168030
"6325","BK",1001644,176225
"6326","BK",995370,157546
"6327","BK",996906,206187
"6328","BK",1001550,161203
"6329","BK",1008210,172869
"6330","BK",992938,161158
"6331","BK",997474,174737
"6332","BK",1009411,192500
"6333","BK",985180,159322
"6334","BK",987781,168672
"6335","BK",1008680,160085
"6336","BK",1001467,173780
"6337","BK",987350,179776
"6338","BK",984581,171009
"6339","BK",1020851,188983
"6340","BK",984153,177942
"6341","BK",985501,193080
"6342","BK",975847,166616
"6343","BK",1016298,183504
